,uid,userLevel,userName,vipGrade,createtime,voteUp,downCount,content
27,1566918576,22,de肘子U愉快酱,3,1566136217358,0,0,哈哈哈
27,390295620,3,踮脚张望的时光丶,3,1566136174569,0,0,都在一天发生的事，换啥衣服
27,1706512846,13,w眉清目秀滴1亦瑶极度,0,1566131925807,0,0,好
27,405113356,65,Myl七月未央,6,1566117008825,1,0,嗯
27,1104453859,59,隆青83,6,1566116385272,0,0,这戏啊，感触太多！阿枝，瞳儿，女子深情。
27,338370339,64,游戏男孩,6,1566116255329,0,0,铁甲依然在
27,821591426,40,育鹏04287545,6,1566112132735,0,0,呵呵
27,1714604920,5,君有孝心极t哈该de,0,1566107522803,0,0,我以为评论区说的都是剧情，怎么都在夸演员呀
27,454534861,72,队友给力我躺赢,7,1566105605457,0,0,人生苦短，即时行乐
27,1047461942,30,tf1457873871,5,1566102549986,0,0,可多刷
27,333644204,10,wuqz82560,0,1566101583182,0,0,逻辑不通，要传递什么主旨意思？
27,945847727,33,崔莹cy21,3,1566101286851,0,0,好，很喜欢
27,1570270744,20,眉眼间星河,3,1566099788428,0,0,，
27,1360213719,49,公良0涵蕾,5,1566090437313,0,0,这个元载就没演过好人
27,327382119,5,胡桃夹子63242,1,1566089100636,0,0,雷佳音还是适合拍剧，演技在线，魅力四射。上综艺是另一个感觉，唉！可能还是个实诚人
27,412649785,27,felix飞宇,0,1566088208543,0,0,原本二十集的故事，不知为何搞到四十八集。
27,1495817769,21,滴狂飙容光焕发君,0,1566082220583,0,0,不错
27,1190398851,5,i极其诚挚小王de,4,1566060706623,0,0,好好好
27,1190398851,5,i极其诚挚小王de,4,1566060670639,0,0,好
27,341828070,33,果果数码工作室岩温罕,6,1566057984528,0,0,好看喜欢
27,908888106,54,常二哥哥,6,1566053033772,0,0,这个阿枝他哥，貌似哪见过
27,908888106,54,常二哥哥,6,1566052197668,0,0,我看见了陌刀
27,1146430156,14,等到风景都看透ljy,0,1566045369331,3,0,铁打的书生，流水的狱友 哈哈哈哈
27,1146430156,14,等到风景都看透ljy,0,1566044583758,1,0,六七岁，你见我时，我一生已尽。
27,593330539,64,wenwenjialebi,2,1566033067603,0,0,大唐战神在此，都给我让开
27,1138780620,29,宽宏大量鱼翅de很Y,5,1566022538468,4,0,没有人在乎那三百桶火雷，那些人认为只要自己不死就行，只有前程最重要
27,1182361278,12,胖胖的米虫77,3,1566022408952,0,0,阿枝谁演的？
27,1482026031,37,Nopboys,5,1566019222121,0,0,阿枝是哪位演员呀
27,1194777659,61,Dream丶追,6,1566014088447,0,2,不好看
27,1252300498,3,派大星96702,0,1566010955739,0,0,千禧说话老吹哨 说话没有起伏
27,821591426,40,育鹏04287545,6,1565963293139,0,0,不错
27,1447884707,36,雪碧-李必,6,1565960167535,0,0,赞
27,1563021376,4,tb463777691,0,1565939435300,2,0,给了崔器那么多镜头特写，居然就这么稀里糊涂的死了，太不值了
27,1525141441,32,陌家村,4,1565938026203,1,0,带吃的了吗
27,1507912933,9,风趣的冈瑟同志,0,1565934758290,1,0,阿枝这段好感人
27,1006203521,29,刀刀茜76004,4,1565932587148,0,0,长知识了，原来唐朝时已经有“医生”这个词了。
27,407936473,28,李大哥V,2,1565932549976,0,0,好
27,1255474078,30,滴泰特v贵重桑,4,1565872694492,2,1,易烊千玺和张一山在小鲜肉里演技不错
27,1095879212,8,人间正道是沧桑36958303325,0,1565864394811,0,0,余凯磊神了
27,1402515590,20,呆呆相信自己,0,1565861763880,0,0,本以为就28集，结果出来这么多。看的太累了
27,1238651458,45,YmY果汁x,4,1565844300076,2,0,这部剧非常讨厌右相，其他反派都能看出另一面，唯独他，妥妥的讨厌
27,1378504402,20,过火de老王,0,1565807920928,1,0,这紧凑程度堪比灌篮高手的比赛最后几分钟
27,1378504402,20,过火de老王,0,1565807850268,1,0,叫苏菲的可倒霉了
27,851732254,29,飞天维尼熊,3,1565800972535,3,0,我TM被元评事的表白感动得热泪满眶。
27,1208550425,36,超级无敌可爱鱼小丸子,6,1565798012034,3,1,千玺弟弟的戏真的很不错，很多细节眼神都到位了，虽然还需要磨炼，但是也已经很不错了，好看，被四字弟弟圈粉
27,1231626238,7,丹4628470368,0,1565793464792,3,0,李必小可怜，刚出狼窝又入虎穴
27,1337922970,22,小雪她304,4,1565793119098,0,0,呵呵
27,1347949231,31,敏吉格,1,1565784948621,0,0,虽有不足，但已经算是良心剧了。雷佳音、千玺棒棒哒！加油哦！
27,633613759,33,_84400470,3,1565781140326,3,0,侠之大者，为国为民 ，张小敬是也 ……
27,633613759,33,_84400470,3,1565780379133,0,0,这女的比檀棋漂亮多了
27,1367590740,9,qinkoki91539,0,1565770600538,1,0,好看
27,472653478,24,佳8870819041,4,1565765012135,4,0,唯一一部全集没快进的电视剧，每一分钟都有意义，难得的好剧！
27,1247449732,19,冰烟同志-w-,2,1565757083873,2,0,元载太恶心
27,1602079425,26,m6154672607,0,1565752927988,1,0,这部剧真的  很多人物出乎我意料  都有反转太感人了
27,348991498,71,天堂没有车来车往1,0,1565706389984,3,0,"我喜欢元载很真实就和大多数人一样，只做对自己有利的事？为啥很多评论都在骂他呢其实我们大多数人是元载,我们做不了张小静的，没那么坚持，但希望不要活成李必那样的虚伪，一开始的欺骗到后来的隐瞒但我相信还会有反转。我还喜欢姚汝能，平时软弱但有底线"
27,1550618397,32,艳茹234,0,1565705402915,3,0,元载这王八蛋！[升起][升起][升起]
27,812685707,46,郑利斌44071475,6,1565702170855,6,0,元载泡妞真厉害
27,1228327901,24,狮子shi0,3,1565694820755,5,0,元载这个坑货
27,1638562196,8,傲芙亲滴蒸饺,0,1565693814470,1,0,才发现这部剧里，居然有徐露
27,1199610754,17,写实滴兰花,4,1565692525969,3,0,李必就是自以为是，其实球本事没有。就会空口说白话
27,1368522443,22,cahyxxzaj,5,1565687479275,0,0,李必真迂腐
27,1163336559,25,black先森任纪元,2,1565671620303,6,1,元载最大的好处就是抱住了王家丫头～无论谁胜出 都对自己有利。太子胜有王家丫头保着，右相胜可把王家供出来做自己垫脚石。
27,520549047,70,zjfun,0,1565669367110,2,0,为啥是跳着播啊
27,1436500958,28,aa点亮橘子树,0,1565668479269,0,0,李大夫李大夫，意外怀孕可怎么办？
27,1570270744,20,眉眼间星河,3,1565667326898,0,0,9
27,1235827590,14,一叶知秋倾杯,0,1565660746853,0,0,看到了教导主任[吐舌]
27,735586204,6,YKYX1453921,2,1565656926580,1,0,现在很多人那么喜欢装，好像自己很懂一样，看个剧而已，看就看，不看就不看。
27,1738152050,5,罕见钢铁队长格外的A,0,1565628268784,2,0,很喜欢张小敬这个人物的形象
27,1708375479,8,酱盼儿企鹅人的,0,1565614448702,5,1,每个人都是主角，为每位演员点赞
27,1082293075,42,球球0309xm,5,1565606944109,0,0,[啊]
27,1503775079,100,jalal52094729986,2,1565604117063,1,0,这十二时辰到底多长时间
27,733902107,100,和平之欣,6,1565597272807,6,0,这部剧有闻染和王韫秀两个沙币，真是败笔。
27,833174552,100,心形圈56202014,1,1565593842221,5,0,崔器死的那集给我哭死了
27,1129160306,100,0时髦de神奇队长,1,1565587969649,1,0,真舍不得这么快就放结局~~~~太经典了
27,1434787120,29,快乐足球哟,2,1565585509706,0,0,顶🆙
27,1610296733,20,相似墨墨滴越发,2,1565567529311,2,0,为啥千玺总被打[怒]
27,1484980841,8,_无名之辈_,2,1565543486159,2,0,还剩两集什么时候更？
27,1504949851,11,血狐47643,1,1565538273153,0,0,本是奔着李必去的，结果被张小敬圈粉[泪][泪][泪]
27,1746753813,54,克赖斯特滴同志哥谭骑士,2,1565534516341,0,0,看不懂
27,1729009893,3,的玛利苟斯a尤其谈笑风生,0,1565534234689,5,0,元载像灰太狼一样卑鄙狡诈，百折不移，还总爱忽悠老婆‘啊，老婆我马上就要成功了。’王蕴秀就缺一个平底锅了。话说张阎王就是元载的肥羊吧。
27,1031985199,4,端4957421313,3,1565533130805,2,0,这剧有点揪心
27,1031985199,4,端4957421313,3,1565532722094,1,0,拔刀了
27,1581690299,7,tb644252229,0,1565526542081,1,0,越看越喜欢千玺[花心]
27,1154485268,9,钱才是王道54,2,1565522479310,5,1,就给点吃的吧，给孩子都饿成什么样子了
27,1546558049,6,t调皮的伦纳德,1,1565508006484,0,0,喜欢檀棋
27,910579649,34,英雄盖世桑x黑骑Mde,6,1565503427823,2,0,长安有一万多个官 我替代不了他们
27,1170774988,26,曹虹戴,4,1565500641176,0,0,积分
27,1753414763,7,de谢尔顿A非常紧张,1,1565483619088,3,0,王韫秀就是个傻逼啊
27,1241353922,27,琰琰68169,2,1565462454216,24,0,这书生在牢里的一天一夜也是很精彩啊，隔三差五🈶️不同的人进来陪他 #本剧有激发你对唐文化的兴趣吗# 
27,565717768,9,秦时明月光mjp,0,1565442092752,6,0,何孚真是悲剧啊
27,829804641,62,゛一根草的轮回う40176735,6,1565425261158,16,0,这部电视剧告诉我们24小时就可以泡到妞  一天可以做很多事情的，24小时真的很长好好珍惜吧
27,1747290531,6,纸伞小瑞亲de,0,1565415329739,42,0,挺喜欢这个剧的。演技都在线。原本对TFTF没感觉，不过看了这就是街舞，还挺喜欢易烊千玺的。努力。至于这个剧他的演技还是有些青涩，不过也是第一部剧。比现在很多人好多了。
27,1464351332,25,linda_tao96698,2,1565411005764,1,0,一个人杀了十几个披甲士兵？还毫发无损？
27,1692439234,9,雪莲君十分聪明的,0,1565410819676,16,0,我看到了萧规的义，张小敬的信仰，太子的孝，李必的忠，还有不同的角色带给我们的震撼，这部片真的是不错
27,1692439234,9,雪莲君十分聪明的,0,1565410700547,0,0,不退
27,431003836,43,拾忆无奈,6,1565393693217,2,1,我猜张小敬是幕后主史
27,1727694759,38,帕尔默银饰同志的,0,1565393087869,1,0,喜欢每一个角色，，，，
27,1534415263,35,西瓜66940,4,1565392960221,3,0,每个人都看着让人揪心得疼
27,1145032821,26,惠州赛格,3,1565379231814,4,0,以前以为姚汝能是龙波的卧底，没想到他竟然会帮助张小敬[哈哈]
27,967925123,27,贺志南77,0,1565375384765,1,0,阿枝真美！
27,1602841556,7,zmMMMlakamammmammmam,0,1565366219131,4,0,蠢女人永远都在听信男人这张破嘴，这么怂的男人还有女人在屁股后边跟着，还是将军的女儿 ，蠢货
27,1652679504,12,厉害同志de冷风y,2,1565365614983,4,0,元载撩妹，无处不配。牛大发了
27,814971558,15,哈巴卡克海安君的,2,1565364407159,1,0,李必真是天真的可以！
27,382381958,40,fanny1210,0,1565353532041,9,0,推理合情合理，给人有实感，但故事和画面太过血腥，会有些让人不舒服，人物的阴暗心理也让人感觉压抑。
27,374708987,29,吃货懒猪猪,6,1565351652142,3,0,阿枝，这集真的好看。一个卑微女人的百态。[泪][泪]
27,1579909431,29,澹台a古墓,3,1565351108394,7,0,靖安司也太抠了，让犯人饿这么久😅😂😂😂
27,374708987,29,吃货懒猪猪,6,1565350819256,19,0,终于开杀了，不退。后面还会杀更多，不是不拔刀，只是不想杀人。元载啊元载，你真的下错棋了
27,499150402,6,渣男sillydog,6,1565346101350,1,0,舍得死~~说的心里一颤~~
27,1401084190,20,dnybz@,1,1565345315483,3,0,这望楼肯定挺吵的，扰民
27,401150421,9,-洒脱的君子,0,1565344343434,25,0,右相一口一个以法家治国，一口一个法家，实则他的法是不包括自己的法，只用来治民和反对他的人
27,1374262572,5,透明蓝85137,0,1565337928846,3,0,还有，张小敬和波斯王子回靖安司拿证物这集，说是看波斯王子的眼睛就会被下咒，吓的那个右骁卫都配合了......这个环节我想安静的笑一笑
27,1374262572,5,透明蓝85137,0,1565337422768,8,0,"千玺演的还是很不错的，依据角色的年龄和背景，表情和眼神都很到位，一位出世的少年文官不就是这样的吗？
陈俊生还是让我出戏，总感觉雷佳音是为了显得彪悍故意增肥，说话也是刻意的“地包天”来显示出狠劲。如果换成王千源就玩美了，唉……
也不是说雷演的不好，就是觉得这个角色可以更好，只是个人看法，不喜勿喷哈"
27,1124508309,37,zaida0913,0,1565324477137,6,1,做牢的这位仁兄好逗啊，要把牢底坐穿了。
27,1695570761,18,黄蓉君极其伟大的,0,1565317975887,6,0,元载怎么也能算是一代明相，怎么演的感觉很龌蹉！！！
27,1737860472,7,滴大侠o相当剧烈,0,1565315143138,1,0,💛💛💛鸭，团苏前来打卡。
27,1444491295,9,鲜于8艾草,2,1565309742152,3,0,喜欢龙波[花心][花心][花心]
27,1180600608,14,美丽无声的翅膀,0,1565306833667,2,0,雷佳音[大拇指]
27,1037723387,49,sunsetbirds,6,1565295966187,4,0,何孚装傻骗过所有人，不会再装傻反咬？
27,1035189799,18,管国辉17,0,1565283352236,3,0,总感觉局中局
27,326651407,34,janne-li,4,1565276911644,5,0,这剧里没有英雄，谁都高尚不到哪里去(ー_ー)!!没一个好人(✪▽✪)
27,1754945938,65,的威尔逊生姜桑,1,1565275877335,1,0,哈哈哈饿一天了
27,1595986054,26,陈慰亮,4,1565267042579,2,0,易烊匹夫
27,1595986054,26,陈慰亮,4,1565264700864,2,0,男女可以关在一起吗？
27,839300235,24,865029085qqcom,4,1565261737728,1,0,里面这个就知道吃啊 饿蒙了
27,943722092,38,littletree6688,2,1565256295671,2,0,阿枝演的不错
27,1050461173,12,上善若水何境界,4,1565248170139,4,0,我就看到一次又一次的绝望，同情李必，同情张小敬
27,1361085190,10,宝贝fujia,2,1565246095198,4,0,姚干了一件最对的事情
27,1507654594,14,WINNER31480,3,1565242550226,2,0,热依扎真的是带资进组吗
27,1028816777,48,z不离不弃z-,5,1565221981656,1,0,⊙∀⊙！
27,1229339887,18,HK416A7,4,1565197275484,4,0,中国版24小时   牛逼了
27,1229339887,18,HK416A7,4,1565195995024,4,0,牛逼了这剧
27,1511086505,14,禾子爱做梦,2,1565195684894,6,0,王姑娘在干嘛 元载本性都暴露的这么明显了 干嘛呀哎
27,1511086505,14,禾子爱做梦,2,1565195518110,5,0,张小敬爱了爱了
27,1521964786,11,系统警告无效,2,1565193924557,5,0,元载好不要脸🙃趁火打劫🙃
27,1170774988,26,曹虹戴,4,1565193814819,1,0,积分
27,1251586183,26,颜A公子,3,1565186667611,2,0,大爱龙波
27,1743670628,10,麻滴查利亲,2,1565185522680,3,0,王将军的女儿是不是傻
27,1251586183,26,颜A公子,3,1565179450866,5,0,皇上老婆看上太子，所以皇上才想杀太子
27,1251586183,26,颜A公子,3,1565178122374,2,0,编剧把这皇上编的牛逼
27,1251586183,26,颜A公子,3,1565177902536,2,0,这皇上是个傻逼
27,1380592807,8,和陈近南i,0,1565176990148,7,0,想知道程参在这里面有什么用，一直关在牢里没出来过[勉强][勉强]
27,1380592807,8,和陈近南i,0,1565170621227,1,0,我觉得慢点也挺好的，现在的电视个电影太快了有的一眨眼几年过去了，而且这个都是围绕这一个话题说的挺好的
27,1035350537,20,喜欢逛街的老男人,4,1565165996837,3,0,演技凑合着看剧情拖拉  剧中关系剧中深处的东西耐人寻味  很现实很现世  耐人寻味  
27,1341674497,17,吕坤慧,2,1565163216930,3,0,潘主任，没想到你现在来祸害小孩来了
27,1170774988,26,曹虹戴,4,1565140310696,0,0,积分
27,851178891,63,有孝心de洪七公l,0,1565125550044,98,0,话说王宗汜是太子一党的，王韫秀就这么帮着右相一派坑她爹？元载这么想巴结王韫秀结果就已经开始坑起未来岳父？一直想不明白这一点
27,1485658338,25,你大爷7771,1,1565123237311,2,0,你们都怎么看的剧啊？辜负张小敬的不是长安 是朝廷
27,1018727288,12,黄葳1477040176014214,0,1565109560731,0,0,曲水流觞好境界
27,1036133473,23,烟墨何以染青天,2,1565106292992,17,1,阿枝这段，真的看的我很是触动，特别是想活着的日子，这充满憧憬的目光，说着说着整个人充满了阳光和希望，渐渐的坚定的语气，这也许就是真的希望吧，愿绝望下的盆友们，再坚持坚持吧，也许下一刻那宝贵的希望就能来了
27,1502696912,7,酥6523225144,0,1565100024983,2,0,我看到了27集 看弹幕有人说檀棋被元载活埋了 这是真的吗 
