,uid,userLevel,userName,vipGrade,createtime,voteUp,downCount,content
38,1599622562,13,了凡168881,2,1566136158898,0,0,好看
38,1163699729,8,淘淘之美梦,0,1566131315742,0,0,我觉得挺好滴
38,1181990946,11,马白羊218,0,1566129731400,1,0,好看
38,1162388706,11,付恺悦,0,1566114036571,0,0,丁老三是低血糖啊，饿了真能要命的……
38,1354613689,8,一见你就笑5169,1,1566114026432,0,0,你太牛逼
38,1505781916,14,北望念,0,1566111397445,1,0,大爱这部剧
38,1505781916,14,北望念,0,1566111384547,1,0,这剧是真的好看
38,1724350481,9,ymo6054527251,0,1566107606944,0,0,唯一一部喜欢的剧
38,1201069587,19,小梦的克伦威尔,2,1566105374488,0,0,[吐舌][吐舌][吐舌][吐舌][吐舌]
38,1405106813,25,封0霍恩比,0,1566102331136,1,0,大唐
38,1547059109,9,肖小小13300,0,1566101158231,1,0,这部剧很上头
38,1162855223,34,老妈新浪邮箱,0,1566101054415,2,0,好
38,1344510253,17,就是一个阿飞,4,1566100985267,0,0,可以
38,1304864482,11,劳_黄花,2,1566099665165,0,0,上位者昏庸腐败，真正为国的屈死，看的太气了。
38,935271521,30,千百嘻嘻,5,1566093841436,0,0,还没看，不说话
38,952917126,5,苗苗9997786031,0,1566091692403,1,0,发现第八团简直是卧虎藏龙啊
38,378381778,83,木易此系艹心心心,6,1566076369446,0,0,。
38,1178163725,3,暗寅帝,0,1566060025914,0,0,喜欢
38,1125713297,17,郑leon97,0,1566056651483,0,0,"这集真的很感人
"
38,1046113877,21,晶芳娥永恒,4,1566056592772,0,0,好看
38,1325167954,20,九亿少女的小兔牙,5,1566056320973,0,0,౿(།﹏།)૭
38,1036883990,25,猫猫多可爱,4,1566055947636,0,0,好看 良心剧
38,1351283073,13,我乃一爸爸,0,1566054978755,0,0,什么狗屁理论说长安不值得，长安怎么不值得了？就因为长安城里的当官的做了恶事，整座城都不值得了？
38,1612656021,12,浅笑兮兮兮,3,1566049326098,0,0,好
38,541889943,13,Zoeikuta,5,1566048479196,0,0,看哭了
38,1112764034,29,婷9115223049,5,1566047112810,0,0,喜欢
38,1202616263,12,游泳馆周瑞,0,1566046133710,0,0,喜欢的
38,1668553162,14,de凯伦郏君,2,1566042487070,0,1,好家族
38,1374793100,8,w佴朗曼,1,1566034156479,1,1,这样都不退？
38,1022769512,9,fc7674158104,0,1566032254129,1,0,为什么每一集都能有一句话或者一个镜头戳中我的泪点！?
38,900279733,45,箫殇啼痕,6,1566027214081,0,0,点赞
38,1211967153,12,马克图布kkw,1,1566021422360,0,0,好看
38,1041610081,40,凡人爱宅,6,1566021011709,0,0,，
38,402566357,25,ykapp_ot5woobr,0,1566018026578,2,0,"我在边境御敌，
是为了不让唐人在家门口御敌，
泪奔！真男儿，真唐兵。"
38,1027242464,13,滴乔安娜_公正君,0,1566017012787,0,0,好看
38,1558702615,6,tb771043464,1,1566015751284,0,0,好看
38,613891159,27,warm111,0,1566011779789,0,0,好看
38,815963637,29,Paris_L,6,1566011272618,0,0,好看
38,726026722,35,萝卜de钟离君,5,1565979573029,0,0,鸡蛋里挑骨头的麻溜儿滚
38,1734496643,9,斯泰西的酱莉萨,0,1565971604487,0,0,我要看60集的，为啥变48了😁
38,1196961533,25,携澜0927,0,1565960589771,3,1,最喜欢的人是萧规[大拇指][大拇指][大拇指]
38,1308008800,19,丁丁39850,0,1565960222847,1,0,38集可以当电影了[赞]
38,1373802692,14,Y很痛心之柔的,0,1565957004494,0,0,壮志饥餐胡虏肉，笑谈渴饮匈奴血
38,1310572699,2,粗略的威利斯0,0,1565955409950,2,1,"多修一些实用的东西，少一些粉饰的楼堂馆所。
至少是学校，医院。"
38,1489679340,18,鱼忆鱼翼肖总,0,1565941895283,1,0,四次
38,545408368,35,mulanhua1985,0,1565937758501,1,0,这一集看的人热泪盈眶
38,1430451393,6,万俟l瑞达加,0,1565936297193,1,0,喜欢张小敬
38,1172917900,13,森森jj667732,0,1565936150022,0,4,张小敬就是愚蠢
38,838374489,50,胡林森hlse,6,1565934444867,0,0,//城下一个人都没有，那来的箭，胡编乱拍这个细节问题不大。大臣全出来你想怎么拍
38,1747505981,7,0俏丽滴i永恒过于,0,1565932585958,2,0,这集好看，苏校尉都殉职了还要被摆在椅子上骗敌军，还有萧规让老三去做饵，这些情节都好看。
38,1731674944,12,透彻阿纳金尤其滴h,0,1565927143630,2,1,整部剧，大唐只有十个大丞，还加太子，乱拍，
38,1731674944,12,透彻阿纳金尤其滴h,0,1565926692146,0,0,城下一个人都没有，那来的箭，胡编乱拍
38,1041055061,100,研臣宝,3,1565923524663,2,0,主要是更新太慢了，
38,498552868,59,濠河一枝花花,7,1565918969603,1,0,恩
38,839019773,40,臭屁小豬熊,5,1565915550666,0,0,[呵呵]
38,1090575074,58,像派大星一样快乐,6,1565910755364,3,0,超爱这部剧
38,1010733685,25,不老胡22170,0,1565881837622,8,0,这集很好看，说回忆凑剧情的又说拖沓的，我觉得你不要勉强看下去了，不适合你
38,1739738231,5,yankai0688,0,1565880480985,0,0,挺不错的
38,1076883246,11,阿风33075,4,1565880085173,0,0,好看
38,1760587958,3,德博拉非常滴Y透彻亲,0,1565878077457,7,0,如果是我，我会选择走萧规的路，我能体会到那种心情
38,1607945311,4,是个人tq,0,1565876809689,0,0,棒棒
38,1728619751,8,凌滴拉曼君,0,1565875849713,1,0,为什么不熬粥喝，要干吃小米呢
38,1141733245,44,周徐欣宝,0,1565875813515,4,0,不喜欢闻染[无语]
38,1020631974,76,李景耀_粤R,0,1565875807465,3,0,越到后面越是喜欢龙波，张小敬人物形象太刻意了
38,901053168,6,忠心耿耿的尼克松o,0,1565875552816,0,0,更新什么时候
38,361316659,20,人世俗名,0,1565874075729,0,0,震撼
38,1737819222,9,俺是一头大狗熊,0,1565873734650,0,0,为什么他们不用弓，偏要用弩？
